title,price,normalizedPrice,formattedAddress,lat,lng
"Свободного назначения, 33 м²",55000,1 667 ₽ в месяц за м²,"Иркутск, Дальневосточная улица, 154/2",52.2528487921491,104.32134477627
"Торговые площади, 94.4 кв.м",100000,1 059 ₽ в месяц за м²,"Иркутская обл., Иркутск, Дальневосточная ул., 154/2",52.252753,104.321336
"Офис, 30м² - 210м² О.Кошевого",15000,857 ₽ в год за м²,"Иркутск, 1-я Московская улица, 1Ас3",52.32625110707818,104.25963779496763
"Универсальное помещение, 107 кв.м",50000,467 ₽ в месяц за м²,"Иркутская обл., Иркутск, Советская ул., 178",52.280299,104.348321
"Торговое помещение, 1173.6 м²",450,450 ₽ в месяц за м²,"Иркутск, улица Сергеева, 3В",52.266049,104.220832
"Офис, 540 м² ул. Кошевого",450,5 400 ₽ в год за м²,"Иркутск, 1-я Московская улица, 1Ас1",52.32613935590973,104.25857564019769
Офис,50000,15 000 ₽ в год за м²,"Иркутск, улица Пискунова, 160",52.26818848,104.3424835
"Офис, 12 м²",8000,8 000 ₽ в год за м²,"Иркутск, Трактовая улица, 9Е",52.32184601,104.2428436
Торговое 1000 м² в жилом массиве,1200,1 200 ₽ в месяц за м²,"Иркутск, Советская улица, 176к19/1",52.277351,104.348411
Торговое 300 м2 на высоком трафике,1200,1 200 ₽ в месяц за м²,"Иркутск, Советская улица, 176к19/1",52.277351,104.348411
Торговое 500 м2 на высоком трафике,1200,1 200 ₽ в месяц за м²,"Иркутск, Советская улица, 176к19/1",52.277351,104.348411
"Свободного назначения, 54 м²",15585,289 ₽ в месяц за м²,"Иркутск, Ракитная улица, 24к5",52.275311750255,104.212890067459
Склад,31000,492 ₽ в месяц за м²,"Иркутск, Трактовая улица, 9/13Е",52.32203674,104.2412872
"Офис, 21.5 м²",20500,11 442 ₽ в год за м²,"Иркутск, Депутатская улица, 89А",52.26486225036144,104.3414666243286
"Офис 14; 17,2; 34,4;м²",460,16 ₽ в год за м²,"Иркутск, Ракитная улица, 14Б",52.271946,104.214418
"Торговая площадь, автосервис, 30 м²",24000,800 ₽ в месяц за м²,"Иркутск, Трактовая улица, 14/1",52.319864,104.236185
"Автосервис, 154.4 м²",120000,777 ₽ в месяц за м²,"Иркутск, Трактовая улица, 14/1",52.31986237,104.2361832
Свободного назначения,100000,1 555 ₽ в месяц за м²,"Иркутск, территория Гусарская, 2",52.27698135,104.349411
"Свободного назначения, 61.1 м²",95000,1 555 ₽ в месяц за м²,"Иркутск, территория Гусарская, 2",52.276982,104.349417
"Склад, 4500 м²",4500,1 ₽ в месяц за м²,"Иркутск, Ракитная улица, 12",52.27414374398422,104.2129703915405
Свободного назначения,120000,784 ₽ в месяц за м²,"Иркутск, Байкальская улица, 244/6",52.2559410308258,104.331239676015
Свободного назначения,36000,735 ₽ в месяц за м²,"Иркутск, Депутатская улица, 87/3",52.26509476,104.3425293
Свободного назначения,200000,2 500 ₽ в месяц за м²,"Иркутск, Дальневосточная улица, 164/5",52.25154114,104.3236008
Офисные помещения,14495,9 663 ₽ в год за м²,"Иркутск, Ракитная улица, 12/3",52.2747538956236,104.211965080951
"Склад, 1 м²",350,350 ₽ в месяц за м²,"Иркутск, Ракитная улица, 14В",52.271742,104.21343
"Склад, 4500 м² Свердловский район",835,835 ₽ в месяц за м²,"Иркутск, Ракитная улица, 12",52.273847,104.212155
"Офис, 83 м²",60000,8 675 ₽ в год за м²,"Иркутск, Депутатская улица, 87/4",52.265123,104.34321
"Помещение для офиса, бьюти сферы",35000,333 ₽ в месяц за м²,"Иркутск, микрорайон Первомайский, улица Вампилова, 28",52.253293,104.233319
"Помещение под склад/офис/мастерскую, 254 м²",25400,100 ₽ в месяц за м²,"Иркутск, Ракитная улица, 22",52.275891,104.210717
"Свободного назначения, 129 м²",50700,393 ₽ в месяц за м²,"Иркутск, Ракитная улица, 22",52.275891,104.210717
"Склад, 730 м²",130500,179 ₽ в месяц за м²,"Иркутск, Ракитная улица, 22",52.275891,104.210717
Торговая площадь,23000,920 ₽ в месяц за м²,"Иркутск, Байкальская улица, 244В",52.25570297,104.3326721
"Свободного назначения, 8 м²",10000,1 250 ₽ в месяц за м²,"Иркутск, микрорайон Первомайский, улица Вампилова, 30/1",52.253784,104.231585
Торговый зал в Академгородке,125000,556 ₽ в месяц за м²,"Иркутская обл., Иркутск, Старо-Кузьмихинская ул., 48/2",52.241962,104.282699
"Производство, Склад, 648 м²",421000,650 ₽ в месяц за м²,"Иркутск, Старо-Кузьмихинская улица, 41Д",52.24190692062085,104.28483097545993
Свободного назначения,45000,918 ₽ в месяц за м²,"Иркутск, Байкальская улица, 236Б/6",52.25234604,104.327652
"Офисное помещение, 16.9 м²",900,10 800 ₽ в год за м²,"Иркутск, улица Берёзовая Роща, 1",52.2620500035499,104.219705491032
Складской комплекс в аренду 1100 м² и 310кв.м,495,495 ₽ в месяц за м²,"Иркутск, улица Олега Кошевого, 63",52.325858,104.246695
"Торговая площадь, 202 м²",72000,356 ₽ в месяц за м²,"Иркутск, микрорайон Первомайский, улица Вампилова, 30",52.25369181821606,104.23098418518065
"Универсальное помещение, 80 кв.м",100000,1 250 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Баррикад, 98/1",52.291697,104.353846
Промышленое,220000,466 ₽ в месяц за м²,"Иркутск, улица Якова Метелева, 2",52.3240242,104.3221436
"Офис, 226.9 м²",400,4 800 ₽ в год за м²,"Иркутск, Трактовая улица, 9",52.325027,104.241359
"Офис, 16 м²",15000,11 250 ₽ в год за м²,"Иркутск, улица Ширямова, 2/8",52.276051,104.353011
"Офисное помещение, 500 кв.м",180000,4 320 ₽ в год за м²,"Иркутская обл., Иркутск, ул. Олега Кошевого, 65/4",52.325759,104.243066
"Торговое помещение, 37.8 м²",43092,1 140 ₽ в месяц за м²,"Иркутск, Трактовая улица, 20",52.322142,104.234334
"Офис, 45 м²",850,10 200 ₽ в год за м²,"Иркутск, улица Ширямова, 36",52.265073,104.346552
"Универсальное помещение, 15 кв.м",700,700 ₽ в месяц за м²,"Иркутская обл., Иркутск, Трактовая ул., 9Г",52.32479,104.240254
"Торговая площадь, 103.1 м²",1200,1 200 ₽ в месяц за м²,"Иркутск, улица Рабочего Штаба, 134А",52.328241,104.310628
"Свободного назначения, от 48 кв.м. до 150 кв.м",25000,185 ₽ в месяц за м²,"Иркутск, Ракитная улица, 35",52.278905,104.207043
Автосервис,145000,690 ₽ в месяц за м²,"Иркутск, Старо-Кузьмихинская улица, 58",52.2406410548034,104.28472848649838
"Свободного назначения, 200 м²",260000,1 300 ₽ в месяц за м²,"Иркутск, улица Ширямова, 2А",52.279374,104.354502
"Офисное помещение, 71 м²",75260,12 720 ₽ в год за м²,"ул. Трактовая, 20/2А",52.32255,104.234406
"Офис, 210 м² Ширямова (р-н Аэропорта)",1200,14 400 ₽ в год за м²,"Иркутск, улица Ширямова, 10/6",52.273974,104.352813
"Офис, 100м² -750м² Ширямова рядом с Аэропортом",1250,15 000 ₽ в год за м²,"Иркутск, улица Ширямова, 10/6",52.27404020927682,104.35292510912322
"Свободного назначения, 18 м²",20000,1 111 ₽ в месяц за м²,"Иркутск, улица Баррикад, 88Б",52.291821929532006,104.3552398119978
"Складское помещение, 426 кв.м",450,450 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Аргунова, 2",52.256033,104.223545
"Торговая площадь, 25 м²",34500,1 380 ₽ в месяц за м²,"Иркутск, улица Ширямова, 2/5",52.278581784382276,104.35533437479666
"Офисное помещение, 190 кв.м",125000,7 895 ₽ в год за м²,"Иркутская обл., Иркутск, ул. Ширямова, 38",52.264472,104.347639
"Торговый павильон 33 м² напротив ЖК ""Стрижи""",50000,1 515 ₽ в месяц за м²,"Иркутск, ДНП имени Мичурина",52.250217,104.232636
"Склад, 540 м² Братская/Баррикад",570,570 ₽ в месяц за м²,"Иркутск, Братская улица, 2/1",52.290447,104.356667
"Склад, 216 м² Баррикад",350,350 ₽ в месяц за м²,"Иркутск, Братская улица, 2/1",52.290447,104.356667
"Торговая площадь, 200 м² в ТЦ Флагман",200000,1 000 ₽ в месяц за м²,"Иркутск, Братская улица, 2/1",52.290447,104.356667
"Офис, 32 м²",770,9 240 ₽ в год за м²,"Иркутск, Байкальская улица, 249",52.25588863145416,104.33981149206541
"Офис, услуги, 15м²",12999,17 332 ₽ в год за м²,"Иркутск, Байкальская улица, 249",52.25571060180664,104.33965301513672
Офис,20000,9 600 ₽ в год за м²,"Иркутск, Байкальская улица, 249",52.25570679,104.339653
"Автосервис, гараж, склад, 340 м²",500,500 ₽ в месяц за м²,"Иркутск, Братская улица, 27с3",52.28999963013506,104.35789008731074
"Складское помещение, 884 кв.м",442000,500 ₽ в месяц за м²,"Иркутская обл., Иркутск, Ракитная ул., 14",52.277947,104.204429
"Складское помещение, 1423 кв.м",700000,492 ₽ в месяц за м²,"Иркутская обл., Иркутск, Ракитная ул., 14",52.277947,104.204429
"Складское помещение, 798.5 кв.м",240000,301 ₽ в месяц за м²,"Иркутская обл., Иркутск, Ракитная ул., 14",52.277947,104.204429
"Киоск-стакан, 2 м²",20000,10 000 ₽ в месяц за м²,"Иркутск, ДНП имени Мичурина, 173",52.25192,104.227336
"Торговая площадь, 40 и 86 м² напротив ЖК Стрижи",60000,1 500 ₽ в месяц за м²,"Иркутск, ДНП имени Мичурина, 173",52.25186,104.227309
"Офис, 21 м²",19000,10 857 ₽ в год за м²,"Иркутск, Байкальская улица, 249",52.25535828509746,104.3395067215902
"Свободного назначения, 150 м²",1200,1 200 ₽ в месяц за м²,"Иркутск, улица Юрия Левитанского, 16",52.25179641317313,104.33402899636455
"Нежилое, свердловский, 1эт",412500,1 250 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Лермонтова, 136/2",52.238725,104.277112
"Универсальное помещение, 363.6 кв.м",200000,550 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Лермонтова, 136/2",52.238725,104.277112
"Склад, 90 м²",120000,1 333 ₽ в месяц за м²,"Иркутск, Дорожная улица, 1",52.279693,104.35779
"Свободного назначения, 150 м²",150000,1 000 ₽ в месяц за м²,"Иркутск, Полярная улица, 95/1",52.33281326,104.2620316
"Свободного назначения, 75 м²",57500,767 ₽ в месяц за м²,"Полярная, 95/4 (Въезд с Воровского, 11)",52.333073,104.263179
Аренда производство-склад,560000,800 ₽ в месяц за м²,"Иркутская обл., Иркутск, Майская ул., 22",52.238554,104.286266
"Производственное помещение, 1100 кв.м",500,500 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Шевцова, 160",52.32528,104.32704
Свободного назначения в аренду от 77 м²,1200,1 200 ₽ в месяц за м²,"Иркутск, улица Юрия Левитанского, 4",52.25074369388924,104.33435436509505
"Свободного назначения, 900 м²",250,0 ₽ в месяц за м²,"Иркутск, Байкальская улица, 239",52.25713,104.344063
Готовый Ресторан 340 м²,180000,600 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 1Ж",52.261342,104.212613
"Универсальное помещение, 340 кв.м",150000,441 ₽ в месяц за м²,"Иркутская обл., Иркутск, б-р Рябикова, 1Ж",52.261342,104.212613
"Торговая площадь, 113 м²",1300,1 300 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 20Б",52.2657191762216,104.208683233669
"Торговая площадь, 505.7 м²",600,1 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 20Б",52.26569,104.208544
Склад морозильный (холодильный) 100 м2 битцер,30000,300 ₽ в месяц за м²,"Иркутск, улица Воровского, 29",52.33268738,104.2552261
"Производство, 300 м²",1000,1 000 ₽ в месяц за м²,"Иркутск, Старо-Кузьмихинская улица, 91/1",52.239734,104.304582
Сдаются в аренду 682 м2 на базе,250000,455 ₽ в месяц за м²,"Иркутская обл., Иркутск, Полярная ул., 95",52.334647,104.267563
Сдаю помещение производственное,55000,362 ₽ в месяц за м²,"Иркутская обл., Иркутск, Полярная ул., 95",52.334647,104.267563
"Свободного назначения, 105.2 м²",115720,1 100 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 21/1",52.268595,104.206226
Офис,10000,833 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 36/3",52.26157761,104.2111664
"Свободного назначения, 12 м²",10000,833 ₽ в месяц за м²,"Рябикова б-р, 36/3",52.261535,104.211158
"Универсальное помещение, 415 кв.м",1037500,2 500 ₽ в месяц за м²,"Иркутская обл., Иркутск, Байкальская ул., 251В",52.254589,104.342617
"Отдельностоящее здание, 3098 кв.м",1900,1 900 ₽ в месяц за м²,"Иркутская обл., Иркутск, Байкальская ул., 251В",52.254589,104.342617
"Отдельностоящее здание, 1500 кв.м",2100,2 100 ₽ в месяц за м²,"Иркутская обл., Иркутск, Байкальская ул., 251В",52.254589,104.342617
"Свободного назначения, 47 м²",40000,851 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 36/1",52.261623,104.210529
"Склад, 350 м² Доватора",460,460 ₽ в месяц за м²,"Иркутск, улица Генерала Доватора, 18",52.33031,104.242895
"Свободного назначения, 345 м²",700,700 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 32Г",52.264329,104.208022
"Торговая площадь, 15 м²",2500,167 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 32Г",52.264329,104.208022
"Универсальное помещение, 54 кв.м",70000,1 296 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Лермонтова, 343",52.236624,104.284047
"Свободного назначения, 316 м²",300000,949 ₽ в месяц за м²,"Иркутск, Старо-Кузьмихинская улица, 91",52.23876942141402,104.30927520472221
"Теплый Склад класса А, 1200 - 8000 м²",720000,90 ₽ в месяц за м²,"Иркутск, Старо-Кузьмихинская улица, 91",52.238736,104.309334
"Склад, 7954 м²",600,0 ₽ в месяц за м²,"Иркутск, Старо-Кузьмихинская улица, 91",52.238736,104.309334
"Склад, 330 м²",850,850 ₽ в месяц за м²,"Иркутск, улица Генерала Доватора, 27/4",52.33124,104.241673
Сдается участок 121 м² под размещение павильона,60000,496 ₽ в месяц за м²,"Иркутск, улица Рабочего Штаба, 135",52.332143,104.31768
"Склад, 330 м²",700,700 ₽ в месяц за м²,"Иркутск, улица Баррикад, 209",52.292665974891264,104.36493308465575
"Свободного назначения, 105 м²",700,700 ₽ в месяц за м²,"Иркутск, улица Баррикад, 209",52.292689,104.364976
"Склад, 75 м²",55000,733 ₽ в месяц за м²,"Иркутск, улица Баррикад, 209",52.292689,104.364976
"Свободного назначения, 11 м²",11550,1 050 ₽ в месяц за м²,"Иркутск, Академическая улица, 14",52.234401,104.288763
"Склад, от 100 -1500 м²",70000,700 ₽ в месяц за м²,"Иркутск, улица Доржи Банзарова, 6",52.25236511,104.2160568
"Склад, 16.4 м²",9900,604 ₽ в месяц за м²,"Иркутск, улица Доржи Банзарова, 6",52.25236511,104.2160568
"Помещение, 774м² ул. Академическая",700000,904 ₽ в месяц за м²,"Иркутск, Академическая улица, 25/1",52.235041,104.298106
Торговая площадь 360 м² Академическая,900,900 ₽ в месяц за м²,"Иркутск, Академическая улица, 25/2",52.234776,104.299273
"Универсальное помещение, 28.8 кв.м",43200,1 500 ₽ в месяц за м²,"Иркутская обл., Иркутск, Байкальская ул., 279",52.257792,104.353406
"Склад, 380 м²",171000,450 ₽ в месяц за м²,"Иркутск, улица Баррикад, 218",52.292006,104.366737
"Павильон, 43 м²",64500,18 000 ₽ в год за м²,"Иркутск, улица Академика Бурденко, 1",52.27838135,104.3664703
"Свободного назначения, 140.1 м²",70000,500 ₽ в месяц за м²,"Иркутск, Академическая улица, 48",52.23402023,104.2967758
"Склад, 3500 м² Синюшина гора",480,480 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 43с3",52.25203219468157,104.2140621681248
"Свободного назначения, 24 м²",12000,500 ₽ в месяц за м²,"Иркутск, улица Безбокова, 30/5А",52.23503,104.304834
"Отдельностоящее здание, 55 кв.м",1530,1 530 ₽ в месяц за м²,"Иркутская обл., Иркутск, пр-т Маршала Жукова, 36А",52.249704,104.344683
"Офис, 45.4 м²",35000,9 251 ₽ в год за м²,"Иркутск, улица Маршала Конева, 16",52.26042266415416,104.2038976269836
"Свободного назначения, 132 м²",158000,1 197 ₽ в месяц за м²,"Иркутск, микрорайон Радужный, 108",52.23245239,104.2742004
Свободного назначения,70000,538 ₽ в месяц за м²,"Иркутск, Байкальская улица, 253Б",52.2552948,104.3532867
Торговая площадь,3000,3 000 ₽ в месяц за м²,"Иркутск, Академическая улица, 31",52.23366165,104.3023834
"Производство, 100 м²",250,250 ₽ в месяц за м²,"Иркутск, улица Аргунова, 129",52.24686783870229,104.21882322379938
"Универсальное помещение, 151 кв.м",95000,629 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Костычева, 27/2",52.231406,104.283229
"Отдельностоящее здание, 500 кв.м",300000,600 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Баррикад, 218/2",52.292028,104.370061
"Производств.-складское помещение, 100 - 12000м²",30000,3 ₽ в месяц за м²,"Иркутск, Полярная улица, 97",52.3412,104.267859
"Склад, 4 м²",3790,948 ₽ в месяц за м²,"Иркутск, Байкальская улица, 277А",52.262714,104.362572
"Складское помещение, от 50 м² до 5000 м2",550,550 ₽ в месяц за м²,"Байкальская ул, 277/А",52.262709,104.362569
Сдам производственно-складское помещение(бокс),60000,300 ₽ в месяц за м²,"Иркутск, улица Геологов, 28Б",52.230948,104.286275
"Склад, автосервис, производство. 120 м²",27000,225 ₽ в месяц за м²,"Иркутск, Байкальская улица, 277А",52.26281254579188,104.36273346032714
"Склад, 3000 м²",1,0 ₽ в месяц за м²,"Иркутск, улица Воровского, 19Б",52.339071,104.24939
"Склад, 700 м²",300,0 ₽ в месяц за м²,"Иркутск, улица Воровского, 19Б",52.339071,104.24939
"Офис, 110 м²",90000,9 818 ₽ в год за м²,"Иркутск, Байкальская улица, 295/13",52.258411,104.359985
"Универсальное помещение, 85.20 кв.м",80000,939 ₽ в месяц за м²,"Иркутская обл., Иркутск, Академическая ул., 74",52.231274,104.303549
"Офис, 19.4 м²",18500,11 443 ₽ в год за м²,"Иркутск, Байкальская улица, 295/1",52.2575,104.360556
Офис,31500,9 450 ₽ в год за м²,"Иркутск, Байкальская улица, 295/1",52.25749969,104.3605576
"Офис, 13.5 м²",8360,100 320 ₽ в год за м²,"ул.Полярная, д.117А (Жилкино)",52.342521,104.263889
"Рабочие места для маникюра,массажиста,бровиста",8000,13 714 ₽ в год за м²,"Иркутск, улица Гидростроителей, 17",52.23282242,104.3134155
"Свободного назначения, Торговля, Офис, 150 - 800м²",999,999 ₽ в месяц за м²,"Иркутск, Байкальская улица, 265Б",52.25379720807122,104.35796256085204
"Свободного назначения, 65 м²",30000,462 ₽ в месяц за м²,"Иркутск, проспект Маршала Жукова, 5/2",52.25001144,104.3540878
Свободного назначения,39900,665 ₽ в месяц за м²,"Иркутск, проспект Маршала Жукова, 5/1",52.24971008,104.3538513
Йога -студия с отличным ремонтом,58000,1 450 ₽ в месяц за м²,"Иркутск, проспект Маршала Жукова, 4/4",52.246341,104.349354
"Свободного назначения, 150 м²",45000,300 ₽ в месяц за м²,"Иркутск, улица Баррикад, 120",52.29332353786924,104.37487911589665
"Свободного назначения, 56.3 м²",1000,1 000 ₽ в месяц за м²,"Иркутск, улица Варламова, 104/1",52.228122454500976,104.28007859456613
Торговая площадь,40000,40 000 ₽ в год за м²,"Иркутск, улица Баррикад, 120",52.2934227,104.3750534
Офис,30000,30 000 ₽ в год за м²,"Иркутск, улица Баррикад, 120",52.2934227,104.3750534
"Склад открытый (площадка), 1000 м² Полярная с ж/д",200000,200 ₽ в месяц за м²,"Иркутск, Полярная улица, 117",52.343731,104.26326
"Производственное помещение, 232 кв.м",130000,560 ₽ в месяц за м²,"Иркутская обл., Иркутск, Полярная ул., 117",52.343731,104.26326
"Складское помещение, 1000 кв.м",450,450 ₽ в месяц за м²,"Иркутская обл., Иркутск, Полярная ул., 117",52.343731,104.26326
"Производственное помещение, 300 кв.м",375,375 ₽ в месяц за м²,"Иркутская обл., Иркутск, Полярная ул., 117",52.343731,104.26326
"Склад или производство, 1120 м²",450,450 ₽ в месяц за м²,"Иркутск, Полярная улица, 117",52.343731,104.26326
"Склад или производство, 1100 м²",275000,250 ₽ в месяц за м²,"Иркутск, Полярная улица, 117",52.343731,104.26326
"Универсальное помещение, 43 кв.м",35000,814 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Костычева, 30",52.227666,104.282098
"Склад, 3600 м² Свердловский район",480,480 ₽ в месяц за м²,"Иркутск, бульвар Рябикова, 96с5",52.2567381986642,104.19773780841946
Склад или производство 232 м²,100000,431 ₽ в месяц за м²,"Иркутск, Полярная улица, 117/2",52.34438809301285,104.26386081481935
"Офисное помещение, 325.4 м²",350,4 200 ₽ в год за м²,"Иркутск, улица Ширямова, 101/1",52.26547,104.371228
"Склад, 1816 м²",350,350 ₽ в месяц за м²,"Иркутск, улица Ширямова, 101/1",52.26547,104.371237
"Свободного назначения, 34.5 м²",41500,1 203 ₽ в месяц за м²,"Иркутск, улица Бородина, 4",52.22876046857426,104.3051616428528
"Свободного назначения, 309.1 м²",1000,1 000 ₽ в месяц за м²,"Иркутск, улица Бородина, 4",52.22867906897161,104.30501452649106
Торговая площадь,52500,1 400 ₽ в месяц за м²,"Иркутск, улица Мухиной, 10",52.229173491961184,104.30839505982055
"Универсальное помещение, 70 кв.м",85000,1 214 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Мухиной, 10",52.229161,104.308625
"Свободного назначения, 69.5 м²",1600,1 600 ₽ в месяц за м²,"Иркутск, Байкальская улица, 320/1",52.24988174,104.358223
"Универсальное помещение, 410 кв.м",390000,951 ₽ в месяц за м²,"Иркутская обл., Иркутск, пр-т Маршала Жукова, 11/5",52.249472,104.357844
Свободного назначения,80000,3 200 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/2",52.22757099882998,104.30289704164869
"Торговая площадь, 1146.67 м²",1146670,1 000 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/1",52.227534,104.304025
"Торговая площадь, 130 м²",260000,2 000 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/1",52.227534,104.304025
"Торговая площадь, 31.6 м²",110600,3 500 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/1",52.227534,104.304025
"Торговая площадь, 6 м²",36000,6 000 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/1",52.227534,104.304025
"Торговая площадь, 115.7 м²",520650,4 500 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/1",52.227534,104.304025
"Торговая площадь, 100 м²",151020,1 510 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 19/1",52.227534,104.304025
Помещение в ЖК Адмирал,1200,1 200 ₽ в месяц за м²,"Иркутск, улица Ржанова, 43",52.252800631256164,104.36339219377894
"Свободного назначения, 59.4 м²",107000,1 801 ₽ в месяц за м²,"Иркутск, улица Ржанова, 45/3",52.252389,104.363575
"Свободного назначения, 300 м²",150000,500 ₽ в месяц за м²,"Иркутск, Восточный переулок, 1",52.333612,104.216961
"Свободного назначения, 70 кв.м",105000,1 500 ₽ в месяц за м²,"Иркутск, улица Ржанова, 45/2",52.25215149,104.3637466
"Склад, 4 м², 6 м²,7,5 м²,15 м²,31 м²",3999,1 000 ₽ в месяц за м²,"Иркутск, улица Мухиной, 11",52.227692,104.311684
Свободного назначения,15000,750 ₽ в месяц за м²,"Иркутск, улица Ржанова, 164",52.25271606,104.365242
"Офис, 25 м²",25000,12 000 ₽ в год за м²,"Иркутск, улица Ржанова, 164",52.252714,104.365246
Помещение в ТЦ Байкал,22500,750 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Ржанова, 164",52.252714,104.365246
"Торговая площадь, 600 м²",1000,2 ₽ в месяц за м²,"Иркутск, улица Ржанова, 164",52.252714,104.365246
"Офис, 15 м²",15000,12 000 ₽ в год за м²,"Иркутск, улица Бородина, 13/2",52.226966,104.3092
"Свободного назначения, 71.23 м²",71000,997 ₽ в месяц за м²,"Иркутск, улица Мухиной, 13",52.227457,104.312011
"Универсальное помещение, 13.2 кв.м",12500,947 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Ржанова, 166",52.252158,104.365021
"Офис, 72 м² Ново Ленино, ост. Норильская",400,4 800 ₽ в год за м²,"Иркутск, Восточный переулок, 8",52.33277314940136,104.212469
"Склад, 135.1 м²",54040,400 ₽ в месяц за м²,"Иркутск, улица Марии Ульяновой, 1А",52.336457,104.219629
Аренда здания 3 этажа 135 м2,95000,704 ₽ в месяц за м²,"Иркутск, Восточный переулок, 8/2",52.332875,104.212209
Свободного назначения,432000,800 ₽ в месяц за м²,"Иркутск, Волгоградская улица, 16",52.34016037,104.2273026
Сдается участок 67 м² под размещение павильона,30000,448 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 25",52.224787,104.302588
"Торговая площадь, 112 м²",26000,205 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 34",52.224136,104.300226
Коммерческое помещение с отдельным входом,60000,8 000 ₽ в год за м²,"Иркутск, улица Мухиной, 19Б",52.2263298,104.3147888
"Универсальное помещение, 82.5 кв.м",120000,1 455 ₽ в месяц за м²,"Иркутская обл., Иркутск, Байкальская ул., 346/1",52.252918,104.369135
"Склад, 500 м² Аэропорт, Дорожная",570,570 ₽ в месяц за м²,"Иркутск, Дорожная улица, 73",52.276211094712586,104.38375094973749
"Склад, производство, 200-900 м² Иркутск2",350,0 ₽ в месяц за м²,"Иркутск, улица Марии Ульяновой, 13А",52.340628,104.224677
"Помещение от 38,71м2",500,500 ₽ в месяц за м²,"Иркутск, 1-й Советский переулок, 1Б",52.32194236710651,104.19269699999998
Помещение свободного назначения,20000,552 ₽ в месяц за м²,"Иркутск, улица Шпачека, 12/7",52.34122086,104.2231216
Производственные помещения,400,400 ₽ в месяц за м²,"Иркутск, Норильская улица, 2",52.335296,104.210277
"Склад, 1550 м² Полярная",400,400 ₽ в месяц за м²,"Иркутск, Полярная улица, 201",52.35136090779286,104.26645733337392
"База, Склад, Помещение, Другое 2240 м²",450,450 ₽ в месяц за м²,"Иркутск, Полярная улица, 201",52.351362,104.266368
Помещение в ЖК Зенит,210000,1 500 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Сибирских Партизан, 1А/1",52.343731,104.227929
Свободного назначения,135000,1 504 ₽ в месяц за м²,"Иркутск, улица Сибирских Партизан, 1А/1",52.34373093,104.2279282
"Свободного назначения, 60 м²",80000,1 333 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 19",52.33298,104.204579
"Свободного назначения, 11 м²",11000,1 000 ₽ в месяц за м²,"Иркутск, улица Бородина, 56",52.22340823372735,104.31441262433918
"Торговая площадь, 80 м²",600,600 ₽ в месяц за м²,"Иркутск, улица Тельмана, 7",52.332264,104.202408
"Свободного назначения, 33 м²",35000,1 061 ₽ в месяц за м²,"Иркутск, микрорайон Юбилейный, 97",52.22049332,104.2937698
Свободного назначения,50000,417 ₽ в месяц за м²,"Иркутск, улица Багратиона, 54/14",52.22201157,104.3076248
"Склад, хладобаза 1118.7 м²",300,300 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Малая Топка, Ключевая улица, 44",52.349469,104.315497
Гостиница,110000,467 ₽ в месяц за м²,"Иркутск, улица Багратиона, 54/8",52.2212944,104.3073349
Кабинет массажиста / офис / зал для йоги,8000,6 400 ₽ в год за м²,"Иркутск, улица Мичурина, 7",52.32998657,104.1968307
"Торговый павильон, 130 м²",100000,769 ₽ в месяц за м²,"Иркутск, микрорайон Зелёный, 28к1",52.33079470286001,104.36638050661301
